created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-03T00:45:52Z,1610074932439818200,1610074932439818242,"¡Chullas y Chagras todos convocados; a las primeras entrevistas de esta campaña! 
@democraciaec  92.5 fm y  @RadioUnica945FM 94.5 fm! 

Para todos feliz año y suerte a las candidaturas en contienda. ¡SIN MIEDO! https://t.co/oGKwviiMEX","¡Chullas y Chagras todos convocados; a las primeras entrevistas de esta campaña! 
@democraciaec  92.5 fm y  @RadioUnica945FM 94.5 fm! 

Para todos feliz año y suerte a las candidaturas en contienda. ¡SIN MIEDO! https://t.co/oGKwviiMEX",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,18,69,FALSE,NA,FALSE,NA,es,FALSE,NA,210,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-31T01:57:25Z,1609005774927167500,1609005774927167489,"La captura de Germán Cáceres, sospechoso del feminicidio de María Belen Bernal, debe ser determinante para esclarecer este caso y la opacidad del mismo, estaremos vigilantes para ver cómo opera la justicia sin sorpresas.
Todas las víctimas de femicidio merecen justicia.","La captura de Germán Cáceres, sospechoso del feminicidio de María Belen Bernal, debe ser determinante para esclarecer este caso y la opacidad del mismo, estaremos vigilantes para ver cómo opera la justicia sin sorpresas.
Todas las víctimas de femicidio merecen justicia.",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,116,FALSE,NA,FALSE,NA,es,NA,NA,270,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T17:47:38Z,1608882517729505300,1608882517729505283,Yo viendo a la señora que puso mi rostro en su monigote de fin de año. https://t.co/TVLAsG3oVj,Yo viendo a la señora que puso mi rostro en su monigote de fin de año. https://t.co/TVLAsG3oVj,FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,40,605,FALSE,NA,FALSE,NA,es,FALSE,NA,70,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T04:21:01Z,1608679525063495700,1608679525063495680,@andrehuaca FACT,@andrehuaca FACT,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608651559608672300,1608651559608672256,406642514,406642514,andrehuaca,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,en,NA,NA,16,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T02:27:45Z,1608651022142165e3,1608651022142164993,"Durante la Copa América en Ecuador en 1993, tuve el honor de acompañar la bienvenida al Rey Pelé. Pocas veces se puede conocer a leyendas tan grandes.  Hasta siempre O Rei. https://t.co/krJ9pIsB1z","Durante la Copa América en Ecuador en 1993, tuve el honor de acompañar la bienvenida al Rey Pelé. Pocas veces se puede conocer a leyendas tan grandes.  Hasta siempre O Rei. https://t.co/krJ9pIsB1z",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,105,FALSE,NA,FALSE,NA,es,FALSE,NA,172,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T02:08:28Z,1608646170351636500,1608646170351636481,@marceloespinel 🙌,@marceloespinel 🙌,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608623739431977e3,1608623739431976961,2486880671,2486880671,marceloespinel,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,und,NA,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T01:18:12Z,1608633518778900500,1608633518778900484,@EcuadorPlay @ZULNELEA @andrespaezec @LoroHomero https://t.co/MUDSk5Qq9I https://t.co/Ti23tw5m6F,@EcuadorPlay @ZULNELEA @andrespaezec @LoroHomero https://t.co/MUDSk5Qq9I https://t.co/Ti23tw5m6F,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608507611283873800,1608507611283873794,773384742959976400,773384742959976448,EcuadorPlay,,,,NA,TRUE,0,14,FALSE,NA,FALSE,NA,qme,FALSE,NA,72,NA,,1608507611283873800,1608507611283873794,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T00:38:08Z,1608623436431233e3,1608623436431233027,Ya está disponible el testamento de #FinDeAño Disfrútenlo! https://t.co/f5pZt2XPBv https://t.co/8KcfrkXXBG,Ya está disponible el testamento de #FinDeAño Disfrútenlo! https://t.co/f5pZt2XPBv https://t.co/8KcfrkXXBG,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,77,FALSE,NA,FALSE,NA,es,FALSE,NA,82,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-28T21:56:33Z,1608220381998981e3,1608220381998981120,"Si les encantó mi TikTok, esperen a que vean mi #OnlyFans 🔥🔥🔥

Acompáñenme en esta causa, para juntos financiar proyectos por un #QuitoSinMiedo

https://t.co/jO6O58lmmh https://t.co/tnvh41KC1E","Si les encantó mi TikTok, esperen a que vean mi #OnlyFans 🔥🔥🔥

Acompáñenme en esta causa, para juntos financiar proyectos por un #QuitoSinMiedo

https://t.co/jO6O58lmmh https://t.co/tnvh41KC1E",FALSE,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,18,131,FALSE,NA,FALSE,NA,es,FALSE,NA,168,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-27T02:31:47Z,1607564871738224600,1607564871738224641,@quitoen360 Rara foto,@quitoen360 Rara foto,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1607511953613758500,1607511953613758464,1236014198779523e3,1236014198779523072,quitoen360,,,,NA,FALSE,0,0,FALSE,NA,FALSE,NA,es,NA,NA,21,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
