created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-01-13T12:18:07Z,1613873022884102100,1613873022884102145,Lo hicimos :) https://t.co/BYe98mVq9l,Lo hicimos :) https://t.co/BYe98mVq9l,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,28,116,FALSE,NA,FALSE,NA,es,FALSE,NA,13,NA,,1534692959664410600,1534692959664410624,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-12T18:27:13Z,1613603521995178e3,1613603521995177984,Juventud divino tesoro… https://t.co/PrxjqvmvEC,Juventud divino tesoro… https://t.co/PrxjqvmvEC,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16,61,FALSE,NA,FALSE,NA,it,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-11T21:50:55Z,1613292397949079600,1613292397949079569,"Fui y soy crítico y ellos han sido igual conmigo, más allá de la política tan venida a menos no ha pasado nunca a ninguna amenaza, mi solidaridad Anderson, discutamos todo lo que quieran pero no a la violencia periodística. https://t.co/8v3ExZ0Jl8","Fui y soy crítico y ellos han sido igual conmigo, más allá de la política tan venida a menos no ha pasado nunca a ninguna amenaza, mi solidaridad Anderson, discutamos todo lo que quieran pero no a la violencia periodística. https://t.co/8v3ExZ0Jl8",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,25,105,FALSE,NA,FALSE,NA,es,FALSE,NA,223,NA,,1613254534905888800,1613254534905888769,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-10T23:15:37Z,1612951322697007e3,1612951322697007105,Algún día brillará la justicia. https://t.co/eI2hr4k6YX,Algún día brillará la justicia. https://t.co/eI2hr4k6YX,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,13,54,FALSE,NA,FALSE,NA,es,FALSE,NA,31,NA,,1612946872758411300,1612946872758411264,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-10T22:00:54Z,1612932522853245e3,1612932522853244931,"No asusta las acciones de las malas personas, asusta el silencio de las buenas personas, frase célebre, gracias asambleísta, seguro fallaran en mi contra aún así el pueblo es quien debe pronunciarse en las urnas, ahí les quiero ver. https://t.co/KSzRiKr1ri","No asusta las acciones de las malas personas, asusta el silencio de las buenas personas, frase célebre, gracias asambleísta, seguro fallaran en mi contra aún así el pueblo es quien debe pronunciarse en las urnas, ahí les quiero ver. https://t.co/KSzRiKr1ri",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,16,74,FALSE,NA,FALSE,NA,es,FALSE,NA,232,NA,,1612894091292905500,1612894091292905500,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T20:47:47Z,1612189346940977200,1612189346940977152,"No dejaron hacer la otra mitad, pero ahora hay chance. https://t.co/v7aZsTOrE5","No dejaron hacer la otra mitad, pero ahora hay chance. https://t.co/v7aZsTOrE5",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,16,75,FALSE,NA,FALSE,NA,es,FALSE,NA,54,NA,,1612185757447295e3,1612185757447294979,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T17:54:11Z,1612145659028869e3,1612145659028869120,"Gracias la ceremonia ancestral que los barrios de Monjas alto me organizaron, con las mejores energías para esta semana. https://t.co/grnw4OJqQk","Gracias la ceremonia ancestral que los barrios de Monjas alto me organizaron, con las mejores energías para esta semana. https://t.co/grnw4OJqQk",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,15,69,FALSE,NA,FALSE,NA,es,FALSE,NA,120,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T16:02:53Z,1612117647025381400,1612117647025381376,"@politikcorrecta @OswaldoMoreno @LeonidasIzaSal1 Siempre hablan de mi y jamás me invitan, la única vez que me invitaron se arrepintieron y me cancelaron, prensa libre e independiente se llama.","@politikcorrecta @OswaldoMoreno @LeonidasIzaSal1 Siempre hablan de mi y jamás me invitan, la única vez que me invitaron se arrepintieron y me cancelaron, prensa libre e independiente se llama.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1612114529927762e3,1612114529927761926,746739697028894700,746739697028894721,politikcorrecta,,,,NA,FALSE,42,266,FALSE,NA,FALSE,NA,es,NA,NA,192,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T15:51:22Z,1612114748115402800,1612114748115402752,Orgulloso de su creación :) por una ciudad sin maltratado animal. https://t.co/3v3MG0hLPX,Orgulloso de su creación :) por una ciudad sin maltratado animal. https://t.co/3v3MG0hLPX,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,15,79,FALSE,NA,FALSE,NA,es,FALSE,NA,65,NA,,1611901536694681600,1611901536694681600,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-08T00:09:49Z,1611877798569803800,1611877798569803776,"Con canguil y limonada puedes ver el documental “MI DESTINO ES COMO EL VIENTO”.Si aún no lo han visto, aquí lo pueden ver:

YouTube:
https://t.co/iIqgYPYpdX

Facebook:
https://t.co/BCcxVH1IsM

... continuará https://t.co/wPxKNYaG3l","Con canguil y limonada puedes ver el documental “MI DESTINO ES COMO EL VIENTO”.Si aún no lo han visto, aquí lo pueden ver:

YouTube:
https://t.co/iIqgYPYpdX

Facebook:
https://t.co/BCcxVH1IsM

... continuará https://t.co/wPxKNYaG3l",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,41,296,FALSE,NA,FALSE,NA,es,FALSE,NA,207,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-07T02:37:30Z,1611552580152295400,1611552580152295424,Gracias a la liga barrial “La Magdalena” estrenamos el documental “mi destino es como el viento” https://t.co/ukklAgwOCr,Gracias a la liga barrial “La Magdalena” estrenamos el documental “mi destino es como el viento” https://t.co/ukklAgwOCr,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,35,208,FALSE,NA,FALSE,NA,es,FALSE,NA,96,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-06T14:07:57Z,1611363946128179200,1611363946128179201,"@lahoraecuador Si Dios y el pueblo quiere, ustedes estarán invitados a la posesión.","@lahoraecuador Si Dios y el pueblo quiere, ustedes estarán invitados a la posesión.",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1611362550788104200,1611362550788104192,167391967,167391967,lahoraecuador,,,,NA,FALSE,38,391,FALSE,NA,FALSE,NA,es,NA,NA,83,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-06T11:51:51Z,161132969826449e4,1611329698264489984,Espeluznante pero cierto. https://t.co/8nxAIn1PL4,Espeluznante pero cierto. https://t.co/8nxAIn1PL4,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,23,108,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,1610991383845736400,1610991383845736449,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-06T04:21:28Z,1611216352550981600,1611216352550981638,"Primer triunfo del año del equipo de @JuntosGente en Carapungo, partido duro pero emocionante. https://t.co/vawzB2eM6w","Primer triunfo del año del equipo de @JuntosGente en Carapungo, partido duro pero emocionante. https://t.co/vawzB2eM6w",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,53,FALSE,NA,FALSE,NA,es,FALSE,NA,94,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-05T02:34:13Z,1610826975328833500,1610826975328833544,"Chuta, será de creerles ? https://t.co/pxXPfTivS6","Chuta, será de creerles ? https://t.co/pxXPfTivS6",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,23,164,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,1610783670733881300,1610783670733881346,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-02T00:37:02Z,1609710321010081800,1609710321010081793,"Gracias, Valle de los Chillos, feliz 2023 https://t.co/8LewzzWSUt","Gracias, Valle de los Chillos, feliz 2023 https://t.co/8LewzzWSUt",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63,584,FALSE,NA,FALSE,NA,es,FALSE,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-01-01T01:20:43Z,1609358928638316500,1609358928638316544,Feliz 2023 !! https://t.co/ZW84SsOq9e,Feliz 2023 !! https://t.co/ZW84SsOq9e,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,18,119,FALSE,NA,FALSE,NA,es,FALSE,NA,13,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-31T18:59:34Z,1609263007556575200,1609263007556575234,"SAHIRO FEST , sur de Quito, feliz año !! https://t.co/nGWrFGDXZH","SAHIRO FEST , sur de Quito, feliz año !! https://t.co/nGWrFGDXZH",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,59,439,FALSE,NA,FALSE,NA,es,FALSE,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-31T01:58:02Z,1609005929248297e3,1609005929248296960,https://t.co/K343IsWKOe,https://t.co/K343IsWKOe,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,26,FALSE,NA,FALSE,NA,zxx,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-30T17:34:46Z,1608879281907839e3,1608879281907838977,@santiagomaa *manso.,@santiagomaa *manso.,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1608878756390932500,1608878756390932481,1286502420676255700,1286502420676255747,santiagomaa,,,,NA,FALSE,1,4,FALSE,NA,FALSE,NA,es,NA,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
